order_id,customer_id,product_id,order_date,channel,quantity,unit_price,discount_pct,returned,status
50835,10214,1007,2026-06-12,ios,1,119.0,0.0,0,delivered
50836,10214,1014,2025-12-04,ios,1,89.0,0.0,1,returned
50837,10214,1007,2025-11-22,ios,1,119.0,0.0,1,returned
50838,10214,1006,2025-11-30,web,1,199.0,0.0,0,delivered
50839,10215,1014,2025-03-15,ios,1,89.0,0.0,0,cancelled
50840,10215,1013,2025-08-25,ios,1,34.0,0.0,1,returned
50841,10215,1010,2025-09-07,store,1,29.0,0.0,0,delivered
50842,10215,1014,2026-04-14,ios,1,89.0,0.0,0,delivered
50843,10216,1015,2026-05-12,ios,1,49.0,0.0,0,delivered
50844,10216,1011,2026-08-11,android,2,24.0,0.0,0,delivered
50845,10216,1010,2026-04-07,web,1,29.0,0.0,0,delivered
50846,10216,1008,2026-05-08,android,1,39.0,0.0,0,delivered
50847,10216,1001,2026-02-28,store,3,89.0,0.0,0,cancelled
50848,10216,1002,2026-03-04,android,1,149.0,5.0,0,delivered
50849,10216,1002,2026-05-24,web,1,149.0,0.0,0,delivered
50850,10217,1003,2025-10-14,web,1,59.0,0.0,0,delivered
50851,10217,1011,2026-07-25,ios,1,240.0,0.0,0,delivered
50852,10218,1009,2025-07-24,ios,1,69.0,0.0,0,delivered
50853,10218,1005,2026-05-25,ios,1,129.0,0.0,0,delivered
50854,10218,1014,2025-10-19,android,1,89.0,0.0,0,delivered
50855,10218,1003,2026-06-19,android,1,59.0,0.0,0,delivered
50856,10218,1011,2026-06-19,web,1,24.0,0.0,0,delivered
50857,10219,1008,2025-09-02,android,1,39.0,0.0,0,delivered
50858,10219,1007,2026-01-13,android,1,119.0,0.0,0,delivered
50859,10219,1005,2026-01-31,web,1,129.0,15.0,0,delivered
50860,10219,1015,2025-12-19,ios,2,49.0,10.0,0,delivered
50861,10219,1002,2026-01-08,android,1,149.0,5.0,0,delivered
50862,10219,1003,2026-01-01,web,2,59.0,0.0,0,delivered
50863,10220,1010,2025-12-18,android,2,29.0,0.0,0,delivered
50864,10220,1014,2026-06-27,web,1,89.0,0.0,0,delivered
50865,10220,1015,2026-04-05,web,1,49.0,0.0,1,returned
50866,10221,1014,2026-01-06,web,1,89.0,0.0,0,delivered
50867,10221,1006,2026-03-16,ios,1,199.0,0.0,0,delivered
50868,10222,1012,2025-12-01,web,2,15.0,0.0,0,delivered
50869,10222,1015,2025-11-17,web,3,49.0,0.0,0,delivered
50870,10223,1014,2026-05-07,store,1,89.0,0.0,0,delivered
50871,10223,1008,2026-03-26,android,1,39.0,5.0,0,delivered
50872,10224,1009,2026-06-23,store,1,69.0,0.0,0,delivered
50873,10224,1008,2026-04-30,ios,1,39.0,10.0,0,delivered
50874,10225,1008,2026-01-31,store,1,39.0,0.0,0,delivered
50875,10226,1008,2026-08-08,web,1,39.0,0.0,0,delivered
50876,10226,1005,2026-06-25,android,1,129.0,0.0,0,delivered
50877,10226,1002,2026-02-28,ios,1,149.0,0.0,0,delivered
50878,10227,1007,2026-06-29,ios,1,119.0,10.0,0,delivered
50879,10227,1013,2026-08-08,android,1,34.0,0.0,0,shipped
50880,10227,1011,2026-03-07,android,1,24.0,0.0,0,delivered
50881,10227,1011,2025-06-21,ios,1,24.0,0.0,0,delivered
50882,10228,1012,2025-05-19,web,1,15.0,0.0,0,delivered
50883,10228,1014,2026-06-02,web,1,89.0,0.0,1,returned
50884,10228,1012,2026-07-06,ios,1,15.0,0.0,0,delivered
50885,10229,1006,2025-11-29,android,1,199.0,0.0,0,delivered
50886,10229,1013,2026-02-15,web,1,34.0,5.0,0,delivered
50887,10229,1003,2026-06-08,ios,1,59.0,0.0,0,delivered
50888,10230,1006,2025-08-29,ios,1,199.0,0.0,0,delivered
50889,10230,1012,2026-06-12,android,1,15.0,0.0,0,delivered
50890,10230,1006,2026-01-31,web,1,199.0,0.0,0,delivered
50891,10230,1003,2025-11-04,web,1,59.0,10.0,0,cancelled
50892,10231,1014,2026-05-01,ios,2,89.0,0.0,0,shipped
50893,10231,1003,2026-01-04,web,1,59.0,0.0,0,delivered
50894,10231,1009,2025-11-08,web,1,69.0,0.0,0,delivered
50895,10231,1009,2025-11-10,web,1,69.0,0.0,0,delivered
50896,10232,1006,2026-02-11,web,1,199.0,0.0,0,delivered
50897,10232,1012,2026-04-29,web,1,15.0,0.0,0,cancelled
50898,10232,1014,2026-04-17,store,1,89.0,0.0,0,cancelled
50899,10233,1008,2026-08-18,web,1,39.0,0.0,0,delivered
50900,10234,1006,2026-03-11,web,1,199.0,0.0,0,delivered
50901,10234,1001,2026-03-07,web,1,89.0,5.0,0,delivered
50902,10235,1007,2026-04-18,store,1,119.0,10.0,0,delivered
50903,10235,1013,2026-07-18,ios,1,34.0,5.0,0,shipped
50904,10235,1002,2026-05-22,web,1,149.0,0.0,0,delivered
50905,10236,1012,2026-08-12,android,1,15.0,0.0,0,delivered
50906,10237,1012,2026-06-17,android,1,15.0,0.0,0,shipped
50907,10238,1014,2026-05-19,ios,1,89.0,5.0,0,cancelled
50908,10238,1013,2026-06-10,android,1,34.0,0.0,1,returned
50909,10238,1004,2026-01-21,ios,1,79.0,5.0,0,delivered
50910,10239,1006,2025-08-29,web,1,199.0,5.0,0,delivered
50911,10240,1005,2025-05-01,web,1,129.0,0.0,0,delivered
50912,10240,1005,2025-06-21,web,1,129.0,5.0,0,delivered
50913,10241,1009,2026-04-23,ios,1,69.0,10.0,0,delivered
50914,10242,1005,2026-02-15,web,1,129.0,10.0,0,delivered
50915,10242,1005,2026-04-02,android,1,129.0,0.0,0,delivered
50916,10242,1004,2026-07-31,web,1,79.0,15.0,0,delivered
50917,10242,1003,2026-08-22,web,1,59.0,0.0,0,cancelled
50918,10242,1012,2026-01-26,android,1,15.0,0.0,0,delivered
50919,10242,1011,2026-05-31,ios,1,24.0,0.0,0,cancelled
50920,10242,1008,2026-04-10,store,1,39.0,0.0,0,delivered
50921,10242,1004,2026-06-18,web,1,79.0,0.0,0,delivered
50922,10242,1011,2026-04-07,ios,1,24.0,0.0,0,delivered
50923,10243,1003,2026-01-16,web,2,59.0,0.0,0,delivered
50924,10244,1004,2026-06-20,web,1,79.0,10.0,0,delivered
50925,10244,1005,2025-07-22,store,1,129.0,0.0,0,shipped
50926,10244,1012,2025-09-27,android,1,15.0,0.0,0,delivered
50927,10244,1006,2026-06-27,web,1,199.0,0.0,0,delivered
50928,10244,1003,2025-09-24,ios,1,59.0,0.0,0,delivered
50929,10245,1003,2025-07-16,android,1,59.0,0.0,0,delivered
50930,10246,1007,2025-07-20,web,3,119.0,0.0,0,delivered
50931,10246,1001,2025-05-24,store,1,89.0,5.0,0,delivered
50932,10246,1013,2026-07-19,store,1,34.0,0.0,0,delivered
50933,10246,1013,2025-08-21,android,1,34.0,10.0,0,delivered
50934,10246,1010,2025-08-17,web,1,29.0,0.0,0,shipped
50935,10247,1001,2025-04-08,android,1,89.0,0.0,0,delivered
50936,10247,1013,2025-09-01,ios,2,34.0,0.0,0,delivered
50937,10247,1002,2026-06-04,android,1,149.0,0.0,0,delivered
50938,10247,1014,2026-05-07,web,2,89.0,0.0,1,returned
50939,10247,1008,2025-06-16,web,2,39.0,0.0,0,shipped
50940,10248,1006,2025-06-05,web,1,199.0,0.0,0,delivered
50941,10248,1010,2025-06-05,web,1,29.0,5.0,0,delivered
50942,10248,1001,2025-05-25,android,1,89.0,0.0,0,delivered
50943,10248,1013,2025-06-09,web,1,34.0,0.0,0,delivered
50944,10249,1004,2026-07-28,web,1,79.0,10.0,0,delivered
50945,10249,1006,2026-01-20,ios,1,199.0,0.0,0,delivered
50946,10250,1006,2026-05-16,store,1,199.0,15.0,1,returned
50947,10250,1006,2025-12-12,web,1,199.0,0.0,0,delivered
50948,10250,1009,2026-06-02,web,1,69.0,0.0,0,delivered
50949,10251,1010,2026-04-21,store,1,29.0,0.0,0,delivered
50950,10251,1005,2026-01-04,android,1,129.0,0.0,0,delivered
50951,10251,1010,2026-02-08,android,1,29.0,10.0,0,delivered
50952,10251,1002,2025-11-16,android,1,149.0,0.0,0,delivered
50953,10251,1013,2026-07-03,android,1,34.0,0.0,0,delivered
50954,10251,1015,2025-12-22,store,1,49.0,0.0,0,shipped
50955,10252,1003,2026-04-21,android,1,59.0,0.0,0,delivered
50956,10252,1003,2026-04-05,web,1,59.0,0.0,0,delivered
50957,10252,1010,2025-10-07,web,1,29.0,0.0,0,delivered
50958,10252,1015,2026-04-08,web,1,49.0,0.0,1,returned
50959,10252,1012,2025-11-09,android,1,15.0,0.0,0,cancelled
50960,10252,1004,2026-03-26,web,1,79.0,0.0,0,delivered
50961,10252,1006,2025-09-30,web,1,199.0,0.0,0,delivered
50962,10253,1011,2025-05-13,web,1,24.0,0.0,0,delivered
50963,10253,1002,2025-05-28,android,2,149.0,0.0,0,delivered
50964,10253,1006,2025-06-12,ios,1,199.0,0.0,0,delivered
50965,10254,1002,2025-10-24,ios,1,149.0,0.0,0,delivered
50966,10254,1013,2026-02-10,web,1,34.0,0.0,0,delivered
50967,10254,1005,2026-02-20,store,1,129.0,0.0,0,delivered
50968,10254,1012,2026-03-17,ios,1,15.0,0.0,0,delivered
50969,10254,1002,2025-10-25,android,1,149.0,10.0,0,delivered
50970,10255,1004,2026-07-01,android,2,79.0,0.0,0,delivered
50971,10255,1013,2026-02-14,web,1,34.0,0.0,0,delivered
50972,10255,1005,2026-07-13,web,1,129.0,0.0,0,delivered
50973,10255,1008,2025-11-14,ios,1,39.0,0.0,0,delivered
50974,10255,1001,2026-05-25,android,1,89.0,15.0,1,returned
50975,10256,1006,2026-02-07,android,1,199.0,0.0,0,delivered
50976,10256,1006,2025-10-20,web,1,199.0,0.0,0,delivered
50977,10256,1010,2026-07-17,ios,1,29.0,0.0,0,delivered
50978,10256,1009,2025-10-27,ios,1,69.0,0.0,0,delivered
50979,10257,1008,2025-03-22,android,1,39.0,0.0,0,delivered
50980,10258,1011,2026-06-26,ios,1,24.0,0.0,0,cancelled
50981,10258,1006,2026-05-05,web,1,199.0,0.0,0,delivered
50982,10258,1011,2025-10-18,ios,1,24.0,0.0,1,returned
50983,10258,1013,2026-07-03,store,1,34.0,0.0,0,delivered
50984,10258,1012,2026-07-20,android,1,15.0,0.0,0,delivered
50985,10258,1010,2026-07-13,android,1,29.0,10.0,0,delivered
50986,10259,1014,2026-01-08,store,1,89.0,10.0,0,delivered
50987,10260,1014,2026-03-10,store,1,89.0,0.0,1,returned
50988,10260,1007,2025-06-19,android,1,119.0,0.0,1,returned
50989,10260,1003,2026-06-17,ios,1,59.0,0.0,0,delivered
50990,10260,1012,2025-10-22,store,1,15.0,15.0,0,delivered
50991,10261,1003,2026-05-12,web,1,59.0,0.0,0,delivered
50992,10261,1001,2026-05-05,ios,1,89.0,0.0,0,delivered
50993,10261,1008,2026-07-19,android,3,39.0,15.0,0,delivered
50994,10261,1013,2026-06-14,web,1,34.0,0.0,0,delivered
50995,10261,1015,2026-04-26,web,1,49.0,0.0,0,shipped
50996,10261,1012,2026-07-10,web,1,15.0,10.0,0,delivered
50997,10261,1007,2026-07-26,ios,1,119.0,0.0,0,delivered
50998,10262,1008,2025-08-29,store,1,39.0,0.0,1,returned
50999,10263,1010,2026-07-24,android,1,29.0,0.0,0,delivered
51000,10264,1011,2026-03-03,web,1,24.0,0.0,0,delivered
51001,10264,1002,2025-11-24,android,1,149.0,0.0,0,delivered
51002,10264,1013,2025-09-05,android,1,34.0,15.0,1,returned
51003,10264,1007,2026-03-27,web,1,119.0,0.0,0,delivered
51004,10264,1009,2025-12-03,ios,1,69.0,0.0,0,delivered
51005,10265,1014,2025-09-09,ios,1,89.0,0.0,0,delivered
51006,10266,1006,2026-02-20,web,3,199.0,0.0,0,delivered
51007,10266,1007,2026-08-01,android,1,119.0,0.0,0,delivered
51008,10266,1015,2025-08-23,web,1,49.0,0.0,1,returned
51009,10266,1014,2025-12-19,web,1,89.0,5.0,1,returned
51010,10266,1006,2025-09-18,ios,1,199.0,0.0,0,delivered
51011,10266,1001,2026-08-14,web,2,89.0,0.0,0,delivered
51012,10266,1009,2026-04-23,android,1,69.0,0.0,0,delivered
51013,10267,1015,2026-03-10,ios,1,49.0,0.0,0,delivered
51014,10267,1002,2026-05-12,android,1,149.0,0.0,0,cancelled
51015,10268,1009,2026-03-03,android,1,69.0,0.0,0,shipped
51016,10268,1007,2026-04-09,web,1,119.0,0.0,1,returned
51017,10268,1008,2026-02-22,web,1,39.0,0.0,0,delivered
51018,10268,1010,2026-07-23,android,1,29.0,0.0,0,delivered
51019,10269,1012,2026-04-22,android,1,15.0,5.0,0,delivered
51020,10269,1015,2025-06-28,web,1,49.0,0.0,1,returned
51021,10269,1005,2025-05-12,ios,1,129.0,0.0,0,delivered
51022,10269,1004,2025-08-30,ios,1,79.0,0.0,0,shipped
51023,10270,1014,2026-07-03,android,1,89.0,0.0,0,delivered
51024,10270,1007,2026-01-14,ios,1,119.0,0.0,0,delivered
51025,10270,1015,2025-12-26,ios,1,49.0,0.0,0,delivered
51026,10271,1013,2026-02-27,web,1,34.0,10.0,0,delivered
51027,10271,1011,2025-12-26,web,1,24.0,0.0,0,delivered
51028,10271,1014,2025-12-12,web,1,89.0,5.0,0,delivered
51029,10271,1009,2026-07-16,web,1,69.0,0.0,0,delivered
51030,10271,1013,2025-11-11,web,1,34.0,0.0,0,delivered
51031,10272,1005,2026-02-20,android,1,129.0,0.0,0,delivered
51032,10272,1008,2026-03-19,store,1,39.0,0.0,1,returned
51033,10272,1002,2026-03-13,web,1,149.0,0.0,0,cancelled
51034,10272,1011,2025-10-15,web,1,24.0,0.0,0,delivered
51035,10273,1012,2026-07-15,ios,1,15.0,0.0,0,delivered
51036,10273,1013,2025-11-10,web,1,34.0,0.0,0,delivered
51037,10274,1014,2026-04-18,store,1,89.0,0.0,1,returned
51038,10275,1002,2025-11-13,web,1,149.0,5.0,0,delivered
51039,10275,1003,2026-05-06,web,1,59.0,0.0,0,delivered
51040,10275,1003,2025-09-01,android,1,59.0,10.0,0,delivered
51041,10275,1012,2026-05-19,ios,1,15.0,0.0,0,delivered
51042,10275,1014,2026-03-29,ios,1,89.0,0.0,0,delivered
51043,10275,1014,2025-07-28,ios,2,89.0,0.0,1,returned
51044,10276,1001,2025-04-09,web,1,89.0,0.0,0,delivered
51045,10277,1013,2026-05-15,web,1,34.0,0.0,1,returned
51046,10277,1006,2026-05-12,web,1,199.0,0.0,0,delivered
51047,10277,1004,2026-02-19,android,1,79.0,0.0,0,delivered
51048,10277,1005,2026-07-08,web,1,129.0,0.0,0,delivered
51049,10277,1011,2026-08-11,ios,1,24.0,5.0,0,delivered
51050,10277,1013,2026-01-26,web,1,34.0,0.0,0,delivered
51051,10278,1012,2026-06-30,web,1,15.0,0.0,0,shipped
51052,10278,1011,2026-06-23,ios,1,24.0,0.0,0,delivered
51053,10278,1012,2025-10-04,android,1,15.0,0.0,0,delivered
51054,10278,1008,2025-09-21,android,1,39.0,0.0,0,delivered
51055,10278,1010,2025-11-08,ios,1,29.0,0.0,0,delivered
51056,10279,1013,2026-04-26,ios,1,34.0,0.0,0,delivered
51057,10279,1007,2025-09-03,web,1,119.0,5.0,0,delivered
51058,10279,1013,2026-02-19,web,1,34.0,10.0,0,delivered
51059,10279,1008,2025-09-04,web,1,39.0,0.0,0,delivered
51060,10280,1015,2025-05-20,store,1,49.0,0.0,1,returned
51061,10280,1008,2026-03-08,web,1,39.0,0.0,0,delivered
51062,10280,1015,2025-12-16,ios,1,490.0,0.0,0,delivered
51063,10281,1009,2025-01-26,web,1,69.0,10.0,0,delivered
51064,10282,1008,2025-11-14,ios,2,39.0,10.0,0,delivered
51065,10282,1014,2026-06-23,web,1,89.0,0.0,1,returned
51066,10282,1004,2026-06-02,store,1,79.0,0.0,0,cancelled
51067,10282,1010,2026-05-29,store,1,29.0,0.0,0,delivered
51068,10282,1005,2025-12-02,web,1,129.0,0.0,0,cancelled
51069,10282,1015,2026-02-25,web,1,49.0,0.0,0,delivered
51070,10282,1011,2025-09-18,web,1,24.0,0.0,0,shipped
51071,10283,1005,2025-08-09,ios,1,129.0,0.0,0,delivered
51072,10283,1001,2025-08-22,store,1,89.0,0.0,0,delivered
51073,10283,1009,2025-08-02,web,1,69.0,10.0,0,delivered
51074,10283,1008,2025-08-30,store,1,39.0,0.0,0,delivered
51075,10284,1010,2025-03-30,web,1,29.0,5.0,0,shipped
51076,10285,1002,2026-05-20,web,2,149.0,15.0,0,delivered
51077,10285,1013,2025-12-23,web,1,34.0,5.0,0,delivered
51078,10285,1005,2026-02-03,web,1,129.0,0.0,0,delivered
51079,10285,1007,2026-01-15,web,1,119.0,0.0,0,delivered
51080,10285,1015,2026-06-16,android,1,49.0,0.0,0,delivered
51081,10285,1011,2026-06-03,web,1,24.0,0.0,0,cancelled
51082,10286,1005,2025-08-01,web,1,129.0,0.0,0,delivered
51083,10286,1006,2025-05-22,store,1,199.0,0.0,1,returned
51084,10286,1015,2025-08-05,web,2,49.0,0.0,1,returned
51085,10286,1003,2025-05-27,ios,1,59.0,0.0,0,delivered
51086,10286,1004,2025-08-21,web,1,79.0,0.0,0,delivered
51087,10286,1003,2025-08-06,android,1,59.0,5.0,0,delivered
51088,10286,1003,2025-09-06,web,1,59.0,0.0,0,delivered
51089,10287,1008,2025-12-30,web,1,39.0,5.0,0,delivered
51090,10287,1011,2026-07-25,web,1,24.0,0.0,0,shipped
51091,10287,1011,2026-06-24,ios,1,24.0,0.0,0,delivered
51092,10287,1003,2026-05-04,web,1,59.0,0.0,0,delivered
51093,10288,1011,2025-11-16,android,1,24.0,0.0,0,delivered
51094,10289,1015,2025-12-18,web,1,49.0,0.0,0,delivered
51095,10289,1003,2025-07-24,web,1,59.0,0.0,0,delivered
51096,10289,1014,2025-12-20,web,3,89.0,15.0,0,delivered
51097,10289,1007,2025-06-04,store,1,119.0,0.0,1,returned
51098,10289,1005,2026-04-20,web,1,129.0,0.0,0,delivered
51099,10289,1007,2026-04-23,ios,1,119.0,10.0,0,delivered
51100,10289,1011,2025-07-22,android,1,24.0,0.0,0,delivered
51101,10290,1012,2026-05-19,ios,1,15.0,0.0,0,delivered
51102,10290,1008,2026-04-21,web,1,39.0,5.0,0,delivered
51103,10290,1011,2026-02-11,ios,1,24.0,5.0,0,delivered
51104,10290,1005,2026-03-11,store,1,129.0,0.0,0,delivered
51105,10291,1014,2025-07-05,web,1,89.0,10.0,1,returned
51106,10292,1015,2025-12-09,ios,1,49.0,0.0,0,delivered
51107,10292,1011,2026-03-30,web,1,24.0,0.0,0,delivered
51108,10292,1013,2026-05-15,store,1,34.0,0.0,0,shipped
51109,10292,1003,2026-04-16,store,1,59.0,0.0,0,delivered
51110,10293,1001,2026-06-11,ios,1,89.0,0.0,0,delivered
51111,10294,1010,2026-01-27,android,1,29.0,0.0,0,delivered
51112,10294,1014,2026-04-13,web,1,89.0,0.0,1,returned
51113,10295,1014,2026-04-08,web,1,89.0,0.0,0,delivered
51114,10295,1015,2025-11-08,web,1,49.0,0.0,0,delivered
51115,10295,1013,2026-01-19,store,2,34.0,0.0,0,delivered
51116,10295,1001,2025-07-11,web,1,89.0,0.0,0,delivered
51117,10295,1009,2026-01-09,web,1,69.0,10.0,0,delivered
51118,10295,1002,2026-05-02,android,2,149.0,5.0,0,delivered
51119,10296,1001,2026-08-01,web,1,89.0,0.0,0,delivered
51120,10296,1012,2025-11-13,web,2,15.0,5.0,0,delivered
51121,10296,1006,2026-03-29,ios,1,199.0,10.0,0,delivered
51122,10296,1013,2025-12-20,web,1,34.0,10.0,0,delivered
51123,10296,1002,2026-03-12,ios,1,149.0,0.0,0,delivered
51124,10296,1011,2025-09-23,web,2,24.0,5.0,0,delivered
51125,10296,1005,2025-10-21,web,1,129.0,0.0,0,delivered
51126,10297,1006,2026-04-08,ios,1,199.0,0.0,0,delivered
51127,10297,1004,2026-03-01,android,1,79.0,0.0,0,delivered
51128,10298,1007,2026-06-09,store,1,119.0,0.0,0,delivered
51129,10298,1011,2025-09-20,store,1,24.0,0.0,0,delivered
51130,10298,1008,2026-05-19,web,1,39.0,0.0,0,delivered
51131,10298,1011,2025-05-02,ios,1,24.0,0.0,0,delivered
51132,10298,1002,2026-03-05,android,1,149.0,0.0,1,returned
51133,10299,1015,2026-03-22,web,1,49.0,0.0,0,delivered
51134,10299,1001,2026-05-09,store,1,89.0,15.0,0,delivered
51135,10299,1007,2026-07-12,web,1,119.0,0.0,0,delivered
51136,10299,1002,2026-02-17,ios,1,149.0,0.0,1,returned
51137,10299,1014,2026-04-13,ios,1,89.0,0.0,0,delivered
51138,10300,1002,2026-07-21,web,1,149.0,0.0,0,delivered
51139,10301,1006,2026-01-31,web,1,199.0,15.0,0,delivered
51140,10301,1014,2025-12-24,ios,3,89.0,0.0,0,delivered
51141,10301,1004,2026-08-03,ios,1,79.0,0.0,0,delivered
51142,10302,1004,2026-06-23,web,1,79.0,0.0,0,delivered
51143,10303,1007,2025-09-06,web,1,119.0,0.0,0,shipped
51144,10303,1004,2026-03-04,ios,1,79.0,0.0,0,cancelled
51145,10303,1015,2026-06-27,web,1,49.0,0.0,1,returned
51146,10303,1008,2026-03-24,web,1,39.0,0.0,0,cancelled
51147,10303,1001,2025-10-03,web,1,89.0,0.0,0,delivered
51148,10304,1010,2026-04-20,web,1,29.0,0.0,0,delivered
51149,10304,1009,2026-05-07,ios,1,69.0,0.0,0,delivered
51150,10304,1013,2026-03-19,android,1,34.0,10.0,0,delivered
51151,10304,1010,2026-05-03,ios,1,29.0,0.0,0,delivered
51152,10304,1005,2026-06-06,web,1,129.0,0.0,0,delivered
51153,10304,1002,2026-01-27,android,1,149.0,0.0,0,delivered
51154,10305,1007,2026-01-23,store,1,119.0,0.0,0,delivered
51155,10305,1012,2025-03-24,web,1,15.0,0.0,0,delivered
51156,10305,1003,2025-07-08,web,1,59.0,0.0,0,delivered
51157,10306,1002,2025-09-11,ios,1,149.0,0.0,0,delivered
51158,10306,1002,2026-03-15,store,1,149.0,0.0,0,delivered
51159,10306,1001,2026-05-05,web,1,89.0,15.0,0,delivered
51160,10306,1001,2026-06-24,android,2,89.0,0.0,0,delivered
51161,10306,1012,2025-06-22,web,1,15.0,5.0,0,delivered
51162,10306,1014,2026-05-01,android,1,89.0,0.0,0,delivered
51163,10307,1004,2026-02-01,web,1,79.0,0.0,0,shipped
51164,10307,1011,2025-04-11,web,1,24.0,5.0,0,delivered
51165,10307,1006,2025-07-11,ios,1,199.0,0.0,0,delivered
51166,10307,1010,2025-11-04,web,1,29.0,5.0,0,delivered
51167,10307,1005,2026-01-16,web,1,129.0,0.0,0,delivered
51168,10308,1007,2026-05-29,web,1,119.0,0.0,0,delivered
51169,10309,1009,2026-08-15,store,1,69.0,0.0,0,delivered
51170,10309,1005,2026-07-02,web,1,129.0,0.0,0,delivered
51171,10309,1013,2026-08-14,web,3,34.0,0.0,0,delivered
51172,10309,1006,2026-08-16,ios,1,199.0,0.0,0,delivered
51173,10309,1015,2026-05-26,ios,1,49.0,5.0,0,delivered
51174,10309,1001,2026-04-06,web,1,89.0,0.0,0,shipped
51175,10309,1002,2026-01-28,android,1,149.0,5.0,0,delivered
51176,10310,1013,2026-02-23,web,1,34.0,0.0,0,delivered
51177,10311,1010,2026-07-31,android,1,29.0,0.0,0,delivered
51178,10311,1002,2026-05-07,web,1,149.0,0.0,0,delivered
51179,10311,1004,2026-06-16,web,1,79.0,5.0,0,delivered
51180,10311,1007,2026-05-12,ios,1,119.0,5.0,0,delivered
51181,10311,1008,2026-06-26,ios,1,39.0,0.0,0,delivered
51182,10311,1001,2026-01-23,android,1,89.0,0.0,1,returned
51183,10311,1013,2026-01-30,web,1,34.0,0.0,0,delivered
51184,10312,1007,2026-05-28,web,3,119.0,0.0,0,delivered
51185,10312,1008,2026-06-26,web,3,39.0,0.0,0,delivered
51186,10312,1014,2026-07-15,web,1,89.0,10.0,0,delivered
51187,10312,1007,2026-05-24,store,1,119.0,0.0,0,delivered
51188,10312,1005,2026-03-09,web,1,129.0,0.0,0,delivered
51189,10313,1003,2026-07-23,ios,1,59.0,0.0,0,delivered
51190,10314,1013,2026-04-08,web,1,34.0,0.0,0,delivered
51191,10314,1003,2025-08-30,android,1,59.0,0.0,0,delivered
51192,10314,1010,2025-09-29,android,1,29.0,0.0,0,delivered
51193,10314,1006,2025-05-30,android,1,199.0,0.0,0,delivered
51194,10314,1001,2026-01-25,store,3,89.0,0.0,0,delivered
51195,10315,1004,2026-01-01,android,2,79.0,0.0,0,delivered
51196,10315,1015,2026-01-19,web,1,49.0,0.0,0,delivered
51197,10315,1003,2026-08-01,android,1,59.0,0.0,0,delivered
51198,10315,1013,2026-06-19,web,1,34.0,0.0,0,delivered
51199,10315,1012,2026-06-26,web,1,15.0,0.0,0,delivered
51200,10315,1003,2026-06-14,ios,1,59.0,5.0,0,delivered
51201,10315,1015,2026-04-05,android,1,49.0,0.0,0,delivered
51202,10316,1007,2025-11-03,web,1,119.0,0.0,0,delivered
51203,10316,1007,2026-05-16,ios,1,119.0,0.0,1,returned
51204,10316,1004,2026-07-22,web,2,79.0,0.0,0,delivered
51205,10316,1004,2025-11-05,android,1,79.0,5.0,0,delivered
51206,10316,1005,2025-10-27,store,1,129.0,0.0,0,shipped
51207,10316,1013,2026-02-15,web,1,34.0,0.0,0,delivered
51208,10316,1012,2025-10-14,web,1,15.0,0.0,0,delivered
51209,10317,1011,2026-02-17,web,1,24.0,0.0,0,delivered
51210,10317,1015,2026-02-01,web,1,49.0,0.0,0,delivered
51211,10317,1014,2025-12-06,android,2,89.0,0.0,0,delivered
51212,10317,1005,2025-12-05,web,1,129.0,0.0,0,delivered
51213,10317,1001,2026-05-21,store,1,89.0,5.0,0,delivered
51214,10317,1007,2025-12-26,ios,1,119.0,15.0,1,returned
51215,10317,1013,2026-05-26,ios,1,34.0,0.0,0,delivered
51216,10318,1005,2025-12-22,android,1,129.0,5.0,0,delivered
51217,10318,1014,2026-03-18,web,1,89.0,0.0,0,delivered
51218,10318,1007,2026-02-04,store,1,119.0,0.0,0,cancelled
51219,10318,1012,2026-05-23,web,1,15.0,0.0,0,delivered
51220,10318,1006,2026-07-07,store,1,199.0,0.0,0,delivered
51221,10318,1009,2025-05-29,ios,1,69.0,0.0,0,shipped
51222,10319,1001,2025-10-23,ios,1,89.0,0.0,1,returned
51223,10319,1010,2026-04-20,android,1,29.0,15.0,0,delivered
51224,10319,1015,2026-04-16,web,1,49.0,0.0,0,delivered
51225,10319,1003,2025-08-29,android,1,59.0,10.0,0,delivered
51226,10319,1015,2025-12-28,ios,1,49.0,0.0,0,delivered
51227,10320,1011,2025-05-16,ios,1,24.0,0.0,0,delivered
51228,10321,1008,2026-04-03,web,3,39.0,0.0,1,returned
51229,10321,1002,2026-02-19,android,1,149.0,0.0,0,delivered
51230,10321,1015,2025-12-17,web,1,49.0,0.0,0,delivered
51231,10321,1003,2026-04-06,ios,1,59.0,0.0,0,delivered
51232,10321,1013,2026-03-18,android,1,34.0,0.0,1,returned
51233,10322,1010,2026-03-17,android,1,29.0,0.0,0,delivered
51234,10323,1008,2026-01-03,web,1,39.0,5.0,0,delivered
51235,10323,1010,2025-11-27,web,1,29.0,5.0,0,delivered
51236,10323,1014,2025-09-17,ios,1,89.0,0.0,1,returned
51237,10323,1002,2025-08-14,web,1,149.0,0.0,0,cancelled
51238,10323,1010,2025-12-14,android,1,29.0,0.0,0,delivered
51239,10323,1014,2025-07-01,web,1,89.0,0.0,0,delivered
51240,10323,1003,2026-07-04,web,1,59.0,0.0,0,cancelled
51241,10324,1005,2026-08-27,ios,1,129.0,10.0,0,delivered
51242,10325,1014,2025-08-13,android,1,89.0,0.0,0,delivered
